Date,AAPL,KO,SPY
2017-04-17,35.45750045776367,43.06999969482422,234.57000732421875
2017-04-18,35.29999923706055,43.47999954223633,233.8699951171875
2017-04-19,35.16999816894531,43.22999954223633,233.44000244140625
2017-04-20,35.61000061035156,43.09000015258789,235.33999633789065
2017-04-21,35.567501068115234,43.06999969482422,234.58999633789065
2017-04-24,35.90999984741211,43.27999877929688,237.1699981689453
2017-04-25,36.13249969482422,43.11000061035156,238.5500030517578
2017-04-26,35.91999816894531,43.2400016784668,238.3999938964844
2017-04-27,35.9474983215332,43.0099983215332,238.6000061035156
2017-04-28,35.912498474121094,43.150001525878906,238.0800018310547
2017-05-01,36.64500045776367,43.220001220703125,238.67999267578125
2017-05-02,36.87749862670898,43.38999938964844,238.7700042724609
2017-05-03,36.76499938964844,43.31999969482422,238.47999572753903
2017-05-04,36.63249969482422,43.65999984741211,238.75999450683597
2017-05-05,37.2400016784668,43.68999862670898,239.6999969482422
2017-05-08,38.25249862670898,43.88999938964844,239.66000366210935
2017-05-09,38.497501373291016,43.5099983215332,239.44000244140625
2017-05-10,38.31499862670898,43.56999969482422,239.8699951171875
2017-05-11,38.48749923706055,43.66999816894531,239.3800048828125
2017-05-12,39.025001525878906,43.59000015258789,238.97999572753903
2017-05-15,38.92499923706055,43.72999954223633,240.3000030517578
2017-05-16,38.86750030517578,43.84999847412109,240.0800018310547
2017-05-17,37.5625,43.93000030517578,235.82000732421875
2017-05-18,38.1349983215332,43.79999923706055,236.7700042724609
2017-05-19,38.26499938964844,43.900001525878906,238.30999755859372
2017-05-22,38.497501373291016,44.18000030517578,239.5200042724609
2017-05-23,38.45000076293945,44.38999938964844,240.0500030517578
2017-05-24,38.334999084472656,45.02999877929688,240.6100006103516
2017-05-25,38.46749877929688,45.40999984741211,241.75999450683597
2017-05-26,38.40250015258789,45.38999938964844,241.7100067138672
2017-05-30,38.41749954223633,45.43000030517578,241.5
2017-05-31,38.18999862670898,45.470001220703125,241.44000244140625
2017-06-01,38.29499816894531,45.790000915527344,243.3600006103516
2017-06-02,38.86249923706055,45.88999938964844,244.1699981689453
2017-06-05,38.48249816894531,45.9900016784668,243.9900054931641
2017-06-06,38.61249923706055,45.97999954223633,243.2100067138672
2017-06-07,38.84249877929688,45.5099983215332,243.66000366210935
2017-06-08,38.747501373291016,45.130001068115234,243.77999877929688
2017-06-09,37.244998931884766,45.31999969482422,243.41000366210935
2017-06-12,36.35499954223633,45.33000183105469,243.3600006103516
2017-06-13,36.647499084472656,45.02999877929688,244.5500030517578
2017-06-14,36.290000915527344,45.29999923706055,244.2400054931641
2017-06-15,36.0724983215332,45.25,243.7700042724609
